"state","fips","county","latitude","longitude","I0","R0","A0","S0"
"GA",13235,"Pulaski",32.238794,-83.481855,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13237,"Putnam",33.321061,-83.37179,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13239,"Quitman",31.861487,-85.009317,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13241,"Rabun",34.883026,-83.404735,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13243,"Randolph",31.762651,-84.752311,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13245,"Richmond",33.361487,-82.074998,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13247,"Rockdale",33.652081,-84.02637,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13249,"Schley",32.263441,-84.322724,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13251,"Screven",32.744751,-81.617585,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13253,"Seminole",30.933894,-84.867592,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13255,"Spalding",33.262389,-84.286067,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13257,"Stephens",34.552914,-83.290216,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13259,"Stewart",32.073225,-84.834912,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13261,"Sumter",32.042203,-84.204283,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13263,"Talbot",32.704603,-84.530029,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13265,"Taliaferro",33.559314,-82.875208,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13267,"Tattnall",32.043768,-82.059208,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13269,"Taylor",32.554667,-84.251426,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13271,"Telfair",31.913639,-82.931062,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13273,"Terrell",31.777191,-84.439446,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13275,"Thomas",30.864616,-83.919783,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13277,"Tift",31.457003,-83.525931,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13279,"Toombs",32.126698,-82.332071,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13281,"Towns",34.90265,-83.732158,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13283,"Treutlen",32.409586,-82.570882,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13285,"Troup",33.034482,-85.02836,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13287,"Turner",31.718232,-83.628567,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13289,"Twiggs",32.665847,-83.425879,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13291,"Union",34.83377,-83.989573,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13293,"Upson",32.881837,-84.292281,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13295,"Walker",34.735827,-85.305385,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13297,"Walton",33.782649,-83.734215,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13299,"Ware",31.050881,-82.421507,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13301,"Warren",33.419169,-82.688012,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13303,"Washington",32.971848,-82.798112,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13305,"Wayne",31.547845,-81.912376,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13307,"Webster",32.046554,-84.553218,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13309,"Wheeler",32.109276,-82.738701,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13311,"White",34.643677,-83.743713,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13313,"Whitfield",34.801726,-84.968541,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13315,"Wilcox",31.962717,-83.438262,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13317,"Wilkes",33.77904,-82.747922,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13319,"Wilkinson",32.804321,-83.175587,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"GA",13321,"Worth",31.551773,-83.84996,0.00272309167444973,0.000123101236490442,0.155338339563171,0.841735304549622
"ID",16001,"Ada",43.447861,-116.24445,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16003,"Adams",44.884583,-116.43187,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16005,"Bannock",42.692939,-112.22898,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16007,"Bear Lake",42.285833,-111.32744,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16009,"Benewah",47.218451,-116.63354,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16011,"Bingham",43.216357,-112.3992,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16013,"Blaine",43.394482,-113.95529,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16015,"Boise",43.987275,-115.71511,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16017,"Bonner",48.312512,-116.59694,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16019,"Bonneville",43.395171,-111.62187,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16021,"Boundary",48.773065,-116.52461,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16023,"Butte",43.6851,-113.17762,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16025,"Camas",43.463396,-114.80442,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16027,"Canyon",43.623051,-116.70852,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16029,"Caribou",42.786273,-111.54417,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16031,"Cassia",42.288635,-113.60549,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16033,"Clark",44.286251,-112.36112,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16035,"Clearwater",46.67257,-115.6535,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16037,"Custer",44.273341,-114.25225,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16039,"Elmore",43.394826,-115.47075,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16041,"Franklin",42.173589,-111.82295,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16043,"Fremont",44.218091,-111.48442,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16045,"Gem",44.061473,-116.39878,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16047,"Gooding",42.973185,-114.82142,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16049,"Idaho",45.849237,-115.46737,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16051,"Jefferson",43.796965,-112.31858,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16053,"Jerome",42.691172,-114.263,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16055,"Kootenai",47.677113,-116.69491,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16057,"Latah",46.81892,-116.73097,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16059,"Lemhi",44.928789,-113.88784,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16061,"Lewis",46.236328,-116.42376,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16063,"Lincoln",42.986181,-114.15389,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16065,"Madison",43.789709,-111.65655,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16067,"Minidoka",42.856937,-113.64001,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16069,"Nez Perce",46.333766,-116.7609,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16071,"Oneida",42.18389,-112.52046,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16073,"Owyhee",42.593063,-116.14265,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16075,"Payette",44.00274,-116.74865,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16077,"Power",42.694126,-112.8444,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16079,"Shoshone",47.347694,-115.88509,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16081,"Teton",43.760994,-111.21176,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16083,"Twin Falls",42.352309,-114.66563,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16085,"Valley",44.771532,-115.63787,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"ID",16087,"Washington",44.448213,-116.79783,0.00333629010538284,0.000588270181934671,0.152560360561288,0.843344358073834
"IL",17001,"Adams",39.986053,-91.194961,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17003,"Alexander",37.183683,-89.349506,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17005,"Bond",38.885924,-89.436592,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17007,"Boone",42.318983,-88.824295,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17009,"Brown",39.962069,-90.75031,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17011,"Bureau",41.401304,-89.528377,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17013,"Calhoun",39.164262,-90.666295,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17015,"Carroll",42.059084,-89.926485,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17017,"Cass",39.969202,-90.245705,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17019,"Champaign",40.13915,-88.197201,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17021,"Christian",39.545524,-89.279593,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17023,"Clark",39.332364,-87.791687,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17025,"Clay",38.747312,-88.483789,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17027,"Clinton",38.606423,-89.423136,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17029,"Coles",39.51368,-88.220782,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17031,"Cook",41.894294,-87.645455,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17033,"Crawford",39.00373,-87.757172,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17035,"Cumberland",39.273121,-88.240619,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17037,"DeKalb",41.894613,-88.768991,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17039,"De Witt",40.181499,-88.901853,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17041,"Douglas",39.766078,-88.222866,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17043,"DuPage",41.852058,-88.086038,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17045,"Edgar",39.679037,-87.74711,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17047,"Edwards",38.417095,-88.047941,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17049,"Effingham",39.047694,-88.592786,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17051,"Fayette",39.001125,-89.017923,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17053,"Ford",40.594423,-88.224746,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17055,"Franklin",37.991848,-88.926246,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17057,"Fulton",40.465688,-90.206793,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17059,"Gallatin",37.768677,-88.227964,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17061,"Greene",39.355444,-90.387757,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17063,"Grundy",41.29241,-88.401055,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17065,"Hamilton",38.085226,-88.539005,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17067,"Hancock",40.405792,-91.167988,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17069,"Hardin",37.517852,-88.266148,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17071,"Henderson",40.815141,-90.93848,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17073,"Henry",41.350021,-90.130838,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17075,"Iroquois",40.748867,-87.833601,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17077,"Jackson",37.786096,-89.381212,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17079,"Jasper",39.004874,-88.150763,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17081,"Jefferson",38.30078,-88.92421,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17083,"Jersey",39.080192,-90.361365,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17085,"Jo Daviess",42.362391,-90.211471,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17087,"Johnson",37.460815,-88.882962,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17089,"Kane",41.939594,-88.42804,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17091,"Kankakee",41.139494,-87.861125,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17093,"Kendall",41.58814,-88.430626,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17095,"Knox",40.930941,-90.213761,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17097,"Lake",42.326444,-87.436118,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17099,"La Salle",41.343341,-88.885931,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17101,"Lawrence",38.718954,-87.730221,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17103,"Lee",41.747442,-89.299351,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17105,"Livingston",40.894376,-88.552852,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17107,"Logan",40.12907,-89.365308,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17109,"McDonough",40.455789,-90.677579,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17111,"McHenry",42.324298,-88.452245,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17113,"McLean",40.494559,-88.844539,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17115,"Macon",39.860237,-88.961529,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17117,"Macoupin",39.2659,-89.926344,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17119,"Madison",38.827082,-89.900195,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17121,"Marion",38.648396,-88.920221,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17123,"Marshall",41.031119,-89.342371,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17125,"Mason",40.236993,-89.913575,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17127,"Massac",37.216119,-88.705658,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17129,"Menard",40.022569,-89.794133,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17131,"Mercer",41.204791,-90.741433,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17133,"Monroe",38.277983,-90.179078,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17135,"Montgomery",39.228092,-89.478007,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17137,"Morgan",39.716806,-90.202277,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17139,"Moultrie",39.636896,-88.625726,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17141,"Ogle",42.041884,-89.320176,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17143,"Peoria",40.785999,-89.767358,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17145,"Perry",38.084385,-89.368487,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17147,"Piatt",40.009056,-88.592328,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17149,"Pike",39.625106,-90.889034,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17151,"Pope",37.417169,-88.542374,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17153,"Pulaski",37.215615,-89.127755,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17155,"Putnam",41.19894,-89.298386,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17157,"Randolph",38.056515,-89.82121,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17159,"Richland",38.71155,-88.085698,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17161,"Rock Island",41.468404,-90.572203,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17163,"St. Clair",38.470198,-89.928546,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17165,"Saline",37.751653,-88.545031,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17167,"Sangamon",39.756378,-89.662311,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17169,"Schuyler",40.156905,-90.613464,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17171,"Scott",39.63698,-90.477759,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17173,"Shelby",39.384926,-88.798862,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17175,"Stark",41.096908,-89.797411,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17177,"Stephenson",42.349726,-89.665994,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17179,"Tazewell",40.508074,-89.51626,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17181,"Union",37.475104,-89.252875,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17183,"Vermilion",40.18674,-87.726772,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17185,"Wabash",38.445821,-87.839167,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17187,"Warren",40.850441,-90.620223,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17189,"Washington",38.353141,-89.417187,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17191,"Wayne",38.431948,-88.432129,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17193,"White",38.087372,-88.178585,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17195,"Whiteside",41.750571,-89.910957,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17197,"Will",41.448474,-87.978456,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17199,"Williamson",37.730353,-88.930018,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17201,"Winnebago",42.337396,-89.161205,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IL",17203,"Woodford",40.789596,-89.210301,0.00459218467136353,0.000255618532693125,0.182322020173786,0.812696974087309
"IN",18001,"Adams",40.745733,-84.936131,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18003,"Allen",41.091855,-85.07223,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18005,"Bartholomew",39.205843,-85.897999,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18007,"Benton",40.608253,-87.315479,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18009,"Blackford",40.472672,-85.32373,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18011,"Boone",40.050892,-86.469014,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18013,"Brown",39.192585,-86.23941,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18015,"Carroll",40.58498,-86.565141,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18017,"Cass",40.753799,-86.355169,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18019,"Clark",38.476217,-85.711122,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18021,"Clay",39.393951,-87.115837,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18023,"Clinton",40.305944,-86.477567,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18025,"Crawford",38.289433,-86.440871,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18027,"Daviess",38.696155,-87.076988,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18029,"Dearborn",39.151491,-84.97346,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18031,"Decatur",39.30598,-85.499831,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18033,"DeKalb",41.401189,-85.000185,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18035,"Delaware",40.227165,-85.398856,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18037,"Dubois",38.373344,-86.873385,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18039,"Elkhart",41.600693,-85.863986,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18041,"Fayette",39.639655,-85.185032,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18043,"Floyd",38.317937,-85.911474,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18045,"Fountain",40.121282,-87.234806,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18047,"Franklin",39.409762,-85.066964,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18049,"Fulton",41.050384,-86.265006,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18051,"Gibson",38.317413,-87.580566,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18053,"Grant",40.515758,-85.654946,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18055,"Greene",39.0486,-87.005245,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18057,"Hamilton",40.04987,-86.020586,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18059,"Hancock",39.822604,-85.772904,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18061,"Harrison",38.18644,-86.103681,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18063,"Hendricks",39.768749,-86.510287,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18065,"Henry",39.929576,-85.397338,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18067,"Howard",40.483537,-86.114118,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18069,"Huntington",40.826394,-85.478598,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18071,"Jackson",38.911957,-86.042516,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18073,"Jasper",41.017688,-87.118814,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18075,"Jay",40.434972,-85.00338,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18077,"Jefferson",38.783604,-85.44009,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18079,"Jennings",38.996234,-85.628111,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18081,"Johnson",39.495986,-86.0946,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18083,"Knox",38.688663,-87.420182,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18085,"Kosciusko",41.244293,-85.861575,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18087,"LaGrange",41.642468,-85.426302,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18089,"Lake",41.472239,-87.374337,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18091,"LaPorte",41.549011,-86.744729,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18093,"Lawrence",38.839815,-86.48782,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18095,"Madison",40.166203,-85.722454,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18097,"Marion",39.782976,-86.135794,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18099,"Marshall",41.325003,-86.269036,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
"IN",18101,"Martin",38.705322,-86.801847,0.00266346988713361,0.000355657373680786,0.150849402014661,0.845992627549222
